-14.989960 0.583913 1.806583 
-14.993727 0.442102 0.628778 
-14.996085 0.344413 0.282167 
-14.995728 0.356514 0.281113 
-14.995853 0.347459 0.280273 
-14.995622 0.353972 0.279934 
-14.995650 0.349132 0.279710 
-14.995486 0.352648 0.279606 
-14.995463 0.350046 0.279543 
-14.995336 0.351945 0.279511 
-14.995285 0.350541 0.279494 
-14.995179 0.351566 0.279484 
-14.995113 0.350808 0.279478 
-14.995017 0.351361 0.279475 
-14.994943 0.350951 0.279473 
-14.994853 0.351249 0.279472 
-14.994775 0.351027 0.279471 
-14.994688 0.351187 0.279470 
-14.994608 0.351066 0.279470 
-14.994523 0.351151 0.279469 
-14.994441 0.351085 0.279469 
-14.994357 0.351130 0.279468 
-14.994275 0.351094 0.279468 
-14.994191 0.351117 0.279467 
-14.994108 0.351097 0.279467 
-14.994025 0.351109 0.279466 
-14.993942 0.351097 0.279466 
-14.993859 0.351102 0.279465 
-14.993776 0.351095 0.279465 
-14.993692 0.351097 0.279464 
-14.993609 0.351092 0.279464 
-14.993526 0.351092 0.279464 
-14.993443 0.351089 0.279463 
-14.993360 0.351088 0.279463 
-14.993277 0.351085 0.279462 
-14.993194 0.351084 0.279462 
-14.993111 0.351082 0.279461 
-14.993028 0.351080 0.279461 
-14.992944 0.351078 0.279460 
-14.992861 0.351076 0.279460 
-14.992778 0.351074 0.279459 
-14.992695 0.351073 0.279459 
-14.992612 0.351071 0.279458 
-14.992529 0.351069 0.279458 
-14.992446 0.351067 0.279458 
-14.992363 0.351065 0.279457 
-14.992280 0.351063 0.279457 
-14.992196 0.351061 0.279456 
-14.992113 0.351059 0.279456 
-14.992030 0.351057 0.279455 
-14.991947 0.351055 0.279455 
-14.991864 0.351054 0.279454 
-14.991781 0.351052 0.279454 
-14.991698 0.351050 0.279453 
-14.991615 0.351048 0.279453 
-14.991532 0.351046 0.279452 
-14.991449 0.351044 0.279452 
-14.991366 0.351042 0.279452 
-14.991282 0.351040 0.279451 
-14.991199 0.351038 0.279451 
-14.991116 0.351037 0.279450 
-14.991033 0.351035 0.279450 
-14.990950 0.351033 0.279449 
-14.990867 0.351031 0.279449 
-14.990784 0.351029 0.279448 
-14.990701 0.351027 0.279448 
-14.990618 0.351025 0.279447 
-14.990535 0.351023 0.279447 
-14.990452 0.351021 0.279446 
-14.990368 0.351019 0.279446 
-14.990285 0.351018 0.279446 
-14.990202 0.351016 0.279445 
-14.990119 0.351014 0.279445 
-14.990036 0.351012 0.279444 
-14.989953 0.351010 0.279444 
-14.989870 0.351008 0.279443 
-14.989787 0.351006 0.279443 
-14.989704 0.351004 0.279442 
-14.989621 0.351002 0.279442 
-14.989538 0.351001 0.279441 
-14.989455 0.350999 0.279441 
-14.989372 0.350997 0.279440 
-14.989289 0.350995 0.279440 
-14.989205 0.350993 0.279440 
-14.989122 0.350991 0.279439 
-14.989039 0.350989 0.279439 
-14.988956 0.350987 0.279438 
-14.988873 0.350985 0.279438 
-14.988790 0.350984 0.279437 
-14.988707 0.350982 0.279437 
-14.988624 0.350980 0.279436 
-14.988541 0.350978 0.279436 
-14.988458 0.350976 0.279435 
-14.988375 0.350974 0.279435 
-14.988292 0.350972 0.279435 
-14.988209 0.350970 0.279434 
-14.988126 0.350968 0.279434 
-14.988043 0.350966 0.279433 
-14.987960 0.350965 0.279433 
-14.987876 0.350963 0.279432 
-14.987793 0.350961 0.279432 
-14.987710 0.350959 0.279431 
-14.987627 0.350957 0.279431 
-14.987544 0.350955 0.279430 
-14.987461 0.350953 0.279430 
-14.987378 0.350951 0.279429 
-14.987295 0.350949 0.279429 
-14.987212 0.350948 0.279429 
-14.987129 0.350946 0.279428 
-14.987046 0.350944 0.279428 
-14.986963 0.350942 0.279427 
-14.986880 0.350940 0.279427 
-14.986797 0.350938 0.279426 
-14.986714 0.350936 0.279426 
-14.986631 0.350934 0.279425 
-14.986548 0.350932 0.279425 
-14.986465 0.350930 0.279424 
-14.986382 0.350929 0.279424 
-14.986299 0.350927 0.279423 
-14.986216 0.350925 0.279423 
-14.986133 0.350923 0.279423 
-14.986050 0.350921 0.279422 
-14.985966 0.350919 0.279422 
-14.985883 0.350917 0.279421 
-14.985800 0.350915 0.279421 
-14.985717 0.350913 0.279420 
-14.985634 0.350912 0.279420 
-14.985551 0.350910 0.279419 
-14.985468 0.350908 0.279419 
-14.985385 0.350906 0.279418 
-14.985302 0.350904 0.279418 
-14.985219 0.350902 0.279418 
-14.985136 0.350900 0.279417 
-14.985053 0.350898 0.279417 
-14.984970 0.350896 0.279416 
-14.984887 0.350895 0.279416 
-14.984804 0.350893 0.279415 
-14.984721 0.350891 0.279415 
-14.984638 0.350889 0.279414 
-14.984555 0.350887 0.279414 
-14.984472 0.350885 0.279413 
-14.984389 0.350883 0.279413 
-14.984306 0.350881 0.279412 
-14.984223 0.350879 0.279412 
-14.984140 0.350877 0.279412 
-14.984057 0.350876 0.279411 
-14.983974 0.350874 0.279411 
-14.983891 0.350872 0.279410 
-14.983808 0.350870 0.279410 
-14.983725 0.350868 0.279409 
-14.983642 0.350866 0.279409 
-14.983559 0.350864 0.279408 
-14.983476 0.350862 0.279408 
-14.983393 0.350860 0.279407 
-14.983310 0.350859 0.279407 
-14.983227 0.350857 0.279406 
-14.983144 0.350855 0.279406 
-14.983061 0.350853 0.279406 
-14.982978 0.350851 0.279405 
-14.982895 0.350849 0.279405 
-14.982812 0.350847 0.279404 
-14.982729 0.350845 0.279404 
-14.982646 0.350843 0.279403 
-14.982563 0.350842 0.279403 
