0.500000 1273
1.500000 1869
2.500000 3363
3.500000 0
4.500000 0
5.500000 5147
6.500000 0
7.500000 0
8.500000 8571
9.500000 0
10.500000 0
11.500000 0
12.500000 11330
13.500000 0
14.500000 0
15.500000 0
16.500000 0
17.500000 15650
18.500000 0
19.500000 0
20.500000 0
21.500000 0
22.500000 16710
23.500000 0
24.500000 0
25.500000 0
26.500000 0
27.500000 19016
28.500000 0
29.500000 0
30.500000 0
31.500000 0
32.500000 0
33.500000 18647
34.500000 0
35.500000 0
36.500000 0
37.500000 0
38.500000 0
39.500000 20464
40.500000 0
41.500000 0
42.500000 0
43.500000 0
44.500000 21223
45.500000 0
46.500000 0
47.500000 0
48.500000 0
49.500000 0
50.500000 18979
51.500000 0
52.500000 0
53.500000 0
54.500000 0
55.500000 20568
56.500000 0
57.500000 0
58.500000 0
59.500000 0
60.500000 20740
61.500000 0
62.500000 0
63.500000 0
64.500000 0
65.500000 0
66.500000 17948
67.500000 0
68.500000 0
69.500000 0
70.500000 0
71.500000 19164
72.500000 0
73.500000 0
74.500000 0
75.500000 18095
76.500000 0
77.500000 0
78.500000 0
79.500000 15885
80.500000 0
81.500000 0
82.500000 0
83.500000 0
84.500000 15734
85.500000 0
86.500000 0
87.500000 0
88.500000 16119
89.500000 0
90.500000 0
91.500000 0
92.500000 0
93.500000 16199
94.500000 0
95.500000 0
96.500000 0
97.500000 0
98.500000 16656
99.500000 0
100.500000 0
101.500000 0
102.500000 0
103.500000 17472
104.500000 0
105.500000 0
106.500000 0
107.500000 0
108.500000 18428
109.500000 0
110.500000 0
111.500000 0
112.500000 0
113.500000 0
114.500000 20046
115.500000 0
116.500000 0
117.500000 0
118.500000 0
119.500000 0
120.500000 20521
121.500000 0
122.500000 0
123.500000 0
124.500000 0
125.500000 0
126.500000 21080
127.500000 0
128.500000 0
129.500000 0
130.500000 0
131.500000 0
132.500000 0
133.500000 22183
134.500000 0
135.500000 0
136.500000 0
137.500000 0
138.500000 0
139.500000 23392
140.500000 0
141.500000 0
142.500000 0
143.500000 0
144.500000 0
145.500000 23194
146.500000 0
147.500000 0
148.500000 0
149.500000 0
150.500000 0
151.500000 22953
152.500000 0
153.500000 0
154.500000 0
155.500000 19409
156.500000 0
157.500000 0
158.500000 14667
159.500000 0
160.500000 0
161.500000 12751
162.500000 0
163.500000 0
164.500000 10513
165.500000 0
166.500000 8852
167.500000 0
168.500000 8953
169.500000 0
170.500000 8271
171.500000 0
172.500000 0
173.500000 7413
174.500000 0
175.500000 7673
176.500000 0
177.500000 7189
178.500000 0
179.500000 7728
180.500000 0
181.500000 7599
182.500000 0
183.500000 7477
184.500000 0
185.500000 7743
186.500000 0
187.500000 8066
188.500000 0
189.500000 6761
190.500000 0
191.500000 7199
192.500000 0
193.500000 7388
194.500000 5451
195.500000 5734
196.500000 0
197.500000 4490
198.500000 7725
199.500000 2929
200.500000 3419
201.500000 4410
202.500000 3867
203.500000 4682
204.500000 3641
205.500000 3391
206.500000 3381
207.500000 3280
208.500000 4872
209.500000 3560
210.500000 4218
211.500000 2879
212.500000 3676
213.500000 4384
214.500000 3373
215.500000 4137
216.500000 3236
217.500000 3916
218.500000 1967
219.500000 3632
220.500000 4187
221.500000 3730
222.500000 3285
223.500000 2981
224.500000 4871
225.500000 3959
226.500000 3608
227.500000 4185
228.500000 2880
229.500000 3696
230.500000 4121
231.500000 3442
232.500000 4096
233.500000 3716
234.500000 3611
235.500000 3029
236.500000 3688
237.500000 3514
238.500000 2355
239.500000 3415
240.500000 4337
241.500000 641
242.500000 1589
243.500000 6309
244.500000 6395
245.500000 0
246.500000 0
247.500000 0
248.500000 0
249.500000 0
250.500000 0
251.500000 0
252.500000 0
253.500000 33445
254.500000 0
255.500000 0
