0.500000 1157
1.500000 2140
2.500000 0
3.500000 3877
4.500000 0
5.500000 0
6.500000 6602
7.500000 0
8.500000 0
9.500000 0
10.500000 10416
11.500000 0
12.500000 0
13.500000 0
14.500000 0
15.500000 14766
16.500000 0
17.500000 0
18.500000 0
19.500000 0
20.500000 0
21.500000 19560
22.500000 0
23.500000 0
24.500000 0
25.500000 0
26.500000 0
27.500000 0
28.500000 0
29.500000 22661
30.500000 0
31.500000 0
32.500000 0
33.500000 0
34.500000 0
35.500000 0
36.500000 0
37.500000 0
38.500000 0
39.500000 29104
40.500000 0
41.500000 0
42.500000 0
43.500000 0
44.500000 0
45.500000 0
46.500000 0
47.500000 0
48.500000 33124
49.500000 0
50.500000 0
51.500000 0
52.500000 0
53.500000 0
54.500000 0
55.500000 0
56.500000 0
57.500000 0
58.500000 0
59.500000 0
60.500000 35729
61.500000 0
62.500000 0
63.500000 0
64.500000 0
65.500000 0
66.500000 0
67.500000 0
68.500000 0
69.500000 0
70.500000 0
71.500000 0
72.500000 0
73.500000 41373
74.500000 0
75.500000 0
76.500000 0
77.500000 0
78.500000 0
79.500000 0
80.500000 0
81.500000 0
82.500000 0
83.500000 0
84.500000 0
85.500000 0
86.500000 0
87.500000 47667
88.500000 0
89.500000 0
90.500000 0
91.500000 0
92.500000 0
93.500000 0
94.500000 0
95.500000 0
96.500000 0
97.500000 0
98.500000 0
99.500000 0
100.500000 50561
101.500000 0
102.500000 0
103.500000 0
104.500000 0
105.500000 0
106.500000 0
107.500000 0
108.500000 0
109.500000 0
110.500000 0
111.500000 0
112.500000 48475
113.500000 0
114.500000 0
115.500000 0
116.500000 0
117.500000 0
118.500000 0
119.500000 0
120.500000 0
121.500000 42422
122.500000 0
123.500000 0
124.500000 0
125.500000 0
126.500000 0
127.500000 0
128.500000 31348
129.500000 0
130.500000 0
131.500000 0
132.500000 0
133.500000 24396
134.500000 0
135.500000 0
136.500000 0
137.500000 18797
138.500000 0
139.500000 0
140.500000 14667
141.500000 0
142.500000 0
143.500000 11769
144.500000 0
145.500000 9371
146.500000 0
147.500000 8602
148.500000 0
149.500000 7564
150.500000 0
151.500000 6652
152.500000 0
153.500000 6548
154.500000 6252
155.500000 0
156.500000 5323
157.500000 6037
158.500000 0
159.500000 5604
160.500000 4911
161.500000 0
162.500000 5496
163.500000 5022
164.500000 4093
165.500000 4282
166.500000 3596
167.500000 6209
168.500000 2865
169.500000 2730
170.500000 5103
171.500000 4590
172.500000 2099
173.500000 5750
174.500000 3276
175.500000 4290
176.500000 3696
177.500000 3358
178.500000 4024
179.500000 3709
180.500000 3610
181.500000 3227
182.500000 3925
183.500000 4289
184.500000 3074
185.500000 3658
186.500000 3934
187.500000 2915
188.500000 3292
189.500000 2894
190.500000 1311
191.500000 3184
192.500000 1961
193.500000 3866
194.500000 3484
195.500000 4213
196.500000 0
197.500000 5110
198.500000 4884
199.500000 0
200.500000 6260
201.500000 0
202.500000 5482
203.500000 0
204.500000 8321
205.500000 0
206.500000 5589
207.500000 7533
208.500000 0
209.500000 6079
210.500000 0
211.500000 6565
212.500000 0
213.500000 6428
214.500000 5999
215.500000 0
216.500000 6052
217.500000 5208
218.500000 0
219.500000 5610
220.500000 4552
221.500000 5130
222.500000 3510
223.500000 4580
224.500000 3522
225.500000 3179
226.500000 3626
227.500000 2580
228.500000 6095
229.500000 4930
230.500000 3854
231.500000 3506
232.500000 3203
233.500000 4326
234.500000 3715
235.500000 4448
236.500000 3837
237.500000 3033
238.500000 4041
239.500000 3475
240.500000 3867
241.500000 3588
242.500000 3684
243.500000 3328
244.500000 3795
245.500000 3564
246.500000 3332
247.500000 2825
248.500000 3366
249.500000 0
250.500000 0
251.500000 0
252.500000 0
253.500000 20074
254.500000 0
255.500000 0
