0.500000 4
1.500000 1
2.500000 14
3.500000 19
4.500000 32
5.500000 48
6.500000 98
7.500000 156
8.500000 327
9.500000 710
10.500000 1157
11.500000 2140
12.500000 3877
13.500000 6602
14.500000 10416
15.500000 14766
16.500000 19560
17.500000 22661
18.500000 29104
19.500000 33124
20.500000 35729
21.500000 41373
22.500000 47667
23.500000 50561
24.500000 48475
25.500000 42422
26.500000 31348
27.500000 24396
28.500000 18797
29.500000 14667
30.500000 11769
31.500000 9371
32.500000 8602
33.500000 7564
34.500000 6652
35.500000 6548
36.500000 6252
37.500000 5323
38.500000 6037
39.500000 5604
40.500000 4911
41.500000 5496
42.500000 5022
43.500000 4093
44.500000 4282
45.500000 3596
46.500000 3158
47.500000 3051
48.500000 2865
49.500000 2730
50.500000 2532
51.500000 2571
52.500000 2409
53.500000 2181
54.500000 2099
55.500000 2024
56.500000 1957
57.500000 1769
58.500000 1726
59.500000 1550
60.500000 1562
61.500000 1285
62.500000 1443
63.500000 1380
64.500000 1020
65.500000 1296
66.500000 1132
67.500000 963
68.500000 1263
69.500000 1041
70.500000 1036
71.500000 1023
72.500000 924
73.500000 968
74.500000 901
75.500000 931
76.500000 909
77.500000 967
78.500000 866
79.500000 898
80.500000 879
81.500000 702
82.500000 834
83.500000 841
84.500000 850
85.500000 909
86.500000 823
87.500000 585
88.500000 784
89.500000 824
90.500000 751
91.500000 769
92.500000 505
93.500000 767
94.500000 797
95.500000 700
96.500000 484
97.500000 715
98.500000 713
99.500000 506
100.500000 656
101.500000 645
102.500000 467
103.500000 708
104.500000 701
105.500000 478
106.500000 659
107.500000 720
108.500000 487
109.500000 801
110.500000 450
111.500000 733
112.500000 743
113.500000 563
114.500000 913
115.500000 494
116.500000 945
117.500000 1164
118.500000 898
119.500000 1230
120.500000 1172
121.500000 1722
122.500000 1311
123.500000 3184
124.500000 1961
125.500000 3866
126.500000 3484
127.500000 4213
128.500000 5110
129.500000 4884
130.500000 6260
131.500000 5482
132.500000 8321
133.500000 5589
134.500000 7533
135.500000 6079
136.500000 6565
137.500000 6428
138.500000 5999
139.500000 6052
140.500000 5208
141.500000 5610
142.500000 4552
143.500000 5130
144.500000 3510
145.500000 4580
146.500000 3522
147.500000 3179
148.500000 3626
149.500000 2580
150.500000 3620
151.500000 2475
152.500000 2578
153.500000 2352
154.500000 1827
155.500000 2027
156.500000 1766
157.500000 1740
158.500000 1664
159.500000 1539
160.500000 1752
161.500000 1198
162.500000 1376
163.500000 1310
164.500000 1102
165.500000 1303
166.500000 883
167.500000 754
168.500000 1109
169.500000 755
170.500000 947
171.500000 586
172.500000 577
173.500000 824
174.500000 522
175.500000 829
176.500000 499
177.500000 430
178.500000 872
179.500000 489
180.500000 767
181.500000 475
182.500000 436
183.500000 798
184.500000 440
185.500000 415
186.500000 783
187.500000 454
188.500000 715
189.500000 447
190.500000 388
191.500000 721
192.500000 389
193.500000 394
194.500000 741
195.500000 395
196.500000 388
197.500000 630
198.500000 399
199.500000 715
200.500000 356
201.500000 388
202.500000 711
203.500000 280
204.500000 382
205.500000 611
206.500000 339
207.500000 348
208.500000 641
209.500000 323
210.500000 313
211.500000 631
212.500000 341
213.500000 295
214.500000 620
215.500000 290
216.500000 302
217.500000 637
218.500000 297
219.500000 291
220.500000 611
221.500000 310
222.500000 328
223.500000 325
224.500000 725
225.500000 345
226.500000 279
227.500000 611
228.500000 405
229.500000 325
230.500000 623
231.500000 335
232.500000 325
233.500000 684
234.500000 371
235.500000 371
236.500000 761
237.500000 310
238.500000 432
239.500000 374
240.500000 738
241.500000 435
242.500000 418
243.500000 857
244.500000 480
245.500000 577
246.500000 479
247.500000 1125
248.500000 671
249.500000 884
250.500000 1941
251.500000 767
252.500000 2599
253.500000 0
254.500000 20074
255.500000 0
